time,ppg_med
1721885299.512,25.0,
1721885299.537,15.0,
1721885299.562,3.0,
1721885299.587,-11.0,
1721885299.612,-26.0,
1721885299.637,-40.0,
1721885299.662,-55.0,
1721885299.687,-73.0,
1721885299.712,-85.0,
1721885299.737,-78.0,
1721885299.762,-40.0,
1721885299.787,19.0,
1721885299.812,77.0,
1721885299.837,115.0,
1721885299.862,128.0,
1721885299.8869998,131.0,
1721885299.912,135.0,
1721885299.9369998,139.0,
1721885299.962,138.0,
1721885299.9869998,129.0,
1721885300.0119998,118.0,
1721885300.037,112.0,
1721885300.0619998,107.0,
1721885300.087,96.0,
1721885300.1119998,79.0,
1721885300.1369998,60.0,
1721885300.162,44.0,
1721885300.1869998,28.0,
1721885300.212,2.0,
1721885300.2369998,-38.0,
1721885300.2619998,-87.0,
1721885300.287,-133.0,
1721885300.312,-167.0,
1721885300.337,-179.0,
1721885300.362,-164.0,
1721885300.3869998,-120.0,
1721885300.412,-58.0,
1721885300.437,3.0,
1721885300.462,44.0,
1721885300.487,64.0,
1721885300.5119998,72.0,
1721885300.537,77.0,
1721885300.562,81.0,
1721885300.587,79.0,
1721885300.612,70.0,
1721885300.6369998,62.0,
1721885300.662,60.0,
1721885300.687,61.0,
1721885300.7120001,55.0,
1721885300.737,37.0,
1721885300.762,14.0,
1721885300.787,-6.0,
1721885300.812,-21.0,
1721885300.8370001,-39.0,
1721885300.862,-63.0,
1721885300.887,-91.0,
1721885300.912,-114.0,
1721885300.937,-133.0,
1721885300.9620001,-155.0,
1721885300.987,-183.0,
1721885301.012,-205.0,
1721885301.037,-204.0,
1721885301.062,-168.0,
1721885301.087,-108.0,
1721885301.112,-45.0,
1721885301.1369998,-1.0,
1721885301.162,22.0,
1721885301.1869998,34.0,
1721885301.212,45.0,
1721885301.237,57.0,
1721885301.2619998,66.0,
1721885301.287,70.0,
1721885301.3119998,73.0,
1721885301.337,80.0,
1721885301.362,89.0,
1721885301.3869998,92.0,
1721885301.412,85.0,
1721885301.4369998,72.0,
1721885301.462,60.0,
1721885301.487,53.0,
1721885301.512,47.0,
1721885301.537,33.0,
1721885301.562,12.0,
1721885301.587,-8.0,
1721885301.612,-18.0,
1721885301.637,-25.0,
1721885301.662,-40.0,
1721885301.687,-70.0,
1721885301.712,-103.0,
1721885301.737,-115.0,
1721885301.762,-89.0,
1721885301.787,-35.0,
1721885301.812,22.0,
1721885301.837,60.0,
1721885301.862,71.0,
1721885301.8869998,67.0,
1721885301.912,61.0,
1721885301.9369998,61.0,
1721885301.962,67.0,
1721885301.9869998,74.0,
1721885302.0119998,79.0,
1721885302.037,81.0,
1721885302.0619998,78.0,
1721885302.087,72.0,
1721885302.1119998,61.0,
1721885302.1369998,46.0,
1721885302.162,28.0,
1721885302.1869998,9.0,
1721885302.212,-8.0,
1721885302.2369998,-21.0,
1721885302.2619998,-34.0,
1721885302.287,-48.0,
1721885302.312,-64.0,
1721885302.337,-76.0,
1721885302.362,-85.0,
1721885302.3869998,-100.0,
1721885302.412,-127.0,
1721885302.437,-161.0,
1721885302.462,-182.0,
1721885302.487,-167.0,
1721885302.5119998,-114.0,
1721885302.537,-43.0,
1721885302.562,15.0,
1721885302.587,47.0,
1721885302.612,63.0,
1721885302.6369998,76.0,
1721885302.662,92.0,
1721885302.687,104.0,
1721885302.7120001,108.0,
1721885302.737,108.0,
1721885302.762,110.0,
1721885302.787,114.0,
1721885302.812,113.0,
1721885302.8370001,101.0,
1721885302.862,82.0,
1721885302.887,63.0,
1721885302.912,45.0,
1721885302.937,29.0,
1721885302.9620001,11.0,
1721885302.987,-9.0,
1721885303.012,-28.0,
1721885303.037,-46.0,
1721885303.062,-64.0,
1721885303.087,-78.0,
1721885303.112,-88.0,
1721885303.1369998,-98.0,
1721885303.162,-117.0,
1721885303.1869998,-147.0,
1721885303.212,-171.0,
1721885303.237,-164.0,
1721885303.2619998,-117.0,
1721885303.287,-45.0,
1721885303.3119998,20.0,
1721885303.337,56.0,
1721885303.362,69.0,
1721885303.3869998,77.0,
1721885303.412,90.0,
1721885303.4369998,102.0,
1721885303.462,105.0,
1721885303.487,100.0,
1721885303.512,101.0,
1721885303.537,110.0,
1721885303.562,120.0,
1721885303.587,119.0,
1721885303.612,104.0,
1721885303.637,86.0,
1721885303.662,72.0,
1721885303.687,61.0,
1721885303.712,48.0,
1721885303.737,32.0,
1721885303.762,15.0,
1721885303.787,-1.0,
1721885303.812,-19.0,
1721885303.837,-44.0,
1721885303.862,-74.0,
1721885303.8869998,-101.0,
1721885303.912,-120.0,
1721885303.9369998,-139.0,
1721885303.962,-170.0,
1721885303.9869998,-208.0,
1721885304.0119998,-231.0,
1721885304.037,-215.0,
1721885304.0619998,-158.0,
1721885304.087,-80.0,
1721885304.1119998,-14.0,
1721885304.1369998,25.0,
1721885304.162,41.0,
1721885304.1869998,49.0,
1721885304.212,58.0,
1721885304.2369998,66.0,
1721885304.2619998,71.0,
1721885304.287,75.0,
1721885304.312,81.0,
1721885304.337,91.0,
1721885304.362,97.0,
1721885304.3869998,94.0,
1721885304.412,82.0,
1721885304.437,67.0,
1721885304.462,54.0,
1721885304.487,43.0,
1721885304.5119998,30.0,
1721885304.537,13.0,
1721885304.562,-3.0,
1721885304.587,-17.0,
1721885304.612,-30.0,
1721885304.6369998,-48.0,
1721885304.662,-70.0,
1721885304.687,-89.0,
1721885304.7120001,-102.0,
1721885304.737,-113.0,
1721885304.762,-133.0,
1721885304.787,-165.0,
1721885304.812,-190.0,
1721885304.8370001,-185.0,
1721885304.862,-137.0,
1721885304.887,-63.0,
1721885304.912,8.0,
1721885304.937,54.0,
1721885304.9620001,74.0,
1721885304.987,85.0,
1721885305.012,97.0,
1721885305.037,107.0,
1721885305.062,109.0,
1721885305.087,104.0,
1721885305.112,101.0,
1721885305.1369998,104.0,
1721885305.162,108.0,
1721885305.1869998,103.0,
1721885305.212,86.0,
1721885305.237,66.0,
1721885305.2619998,53.0,
1721885305.287,45.0,
1721885305.3119998,38.0,
1721885305.337,27.0,
1721885305.362,13.0,
1721885305.3869998,-1.0,
1721885305.412,-19.0,
1721885305.4369998,-41.0,
1721885305.462,-65.0,
1721885305.487,-80.0,
1721885305.512,-86.0,
1721885305.537,-95.0,
1721885305.562,-120.0,
1721885305.587,-155.0,
1721885305.612,-174.0,
1721885305.637,-152.0,
1721885305.662,-89.0,
1721885305.687,-12.0,
1721885305.712,47.0,
1721885305.737,74.0,
1721885305.762,81.0,
1721885305.787,83.0,
1721885305.812,85.0,
1721885305.837,86.0,
1721885305.862,80.0,
1721885305.8869998,75.0,
1721885305.912,75.0,
1721885305.9369998,80.0,
1721885305.962,82.0,
1721885305.9869998,74.0,
1721885306.0119998,60.0,
1721885306.037,45.0,
1721885306.0619998,33.0,
1721885306.087,24.0,
1721885306.1119998,16.0,
1721885306.1369998,6.0,
1721885306.162,-5.0,
1721885306.1869998,-20.0,
1721885306.212,-37.0,
1721885306.2369998,-52.0,
1721885306.2619998,-64.0,
1721885306.287,-74.0,
1721885306.312,-90.0,
1721885306.337,-113.0,
1721885306.362,-128.0,
1721885306.3869998,-113.0,
1721885306.412,-58.0,
1721885306.437,20.0,
1721885306.462,89.0,
1721885306.487,122.0,
1721885306.5119998,121.0,
1721885306.537,106.0,
1721885306.562,93.0,
1721885306.587,84.0,
1721885306.612,71.0,
1721885306.6369998,54.0,
1721885306.662,42.0,
1721885306.687,41.0,
1721885306.7120001,48.0,
1721885306.737,48.0,
1721885306.762,33.0,
1721885306.787,9.0,
1721885306.812,-12.0,
1721885306.8370001,-24.0,
1721885306.862,-32.0,
1721885306.887,-46.0,
1721885306.912,-66.0,
1721885306.937,-84.0,
1721885306.9620001,-93.0,
1721885306.987,-101.0,
1721885307.012,-120.0,
1721885307.037,-148.0,
1721885307.062,-169.0,
1721885307.087,-160.0,
1721885307.112,-111.0,
1721885307.1369998,-39.0,
1721885307.162,28.0,
1721885307.1869998,70.0,
1721885307.212,86.0,
1721885307.237,84.0,
1721885307.2619998,77.0,
1721885307.287,66.0,
1721885307.3119998,54.0,
1721885307.337,44.0,
1721885307.362,40.0,
1721885307.3869998,42.0,
1721885307.412,49.0,
1721885307.4369998,57.0,
1721885307.462,62.0,
1721885307.487,63.0,
1721885307.512,58.0,
1721885307.537,47.0,
1721885307.562,30.0,
1721885307.587,8.0,
1721885307.612,-19.0,
1721885307.637,-47.0,
1721885307.662,-74.0,
1721885307.687,-98.0,
1721885307.712,-118.0,
1721885307.737,-137.0,
1721885307.762,-160.0,
1721885307.787,-183.0,
1721885307.812,-191.0,
1721885307.837,-170.0,
1721885307.862,-113.0,
1721885307.8869998,-39.0,
1721885307.912,26.0,
1721885307.9369998,61.0,
1721885307.962,66.0,
1721885307.9869998,55.0,
1721885308.0119998,44.0,
1721885308.037,40.0,
1721885308.0619998,42.0,
1721885308.087,49.0,
1721885308.1119998,62.0,
1721885308.1369998,81.0,
1721885308.162,98.0,
1721885308.1869998,106.0,
1721885308.212,100.0,
1721885308.2369998,86.0,
1721885308.2619998,74.0,
1721885308.287,67.0,
1721885308.312,63.0,
1721885308.337,53.0,
1721885308.362,38.0,
1721885308.3869998,21.0,
1721885308.412,5.0,
1721885308.437,-15.0,
1721885308.462,-45.0,
1721885308.487,-85.0,
1721885308.5119998,-117.0,
1721885308.537,-118.0,
1721885308.562,-80.0,
1721885308.587,-16.0,
1721885308.612,43.0,
1721885308.6369998,78.0,
1721885308.662,90.0,
1721885308.687,93.0,
1721885308.7120001,98.0,
1721885308.737,104.0,
1721885308.762,105.0,
1721885308.787,99.0,
1721885308.812,92.0,
1721885308.8370001,88.0,
1721885308.862,82.0,
1721885308.887,66.0,
1721885308.912,40.0,
1721885308.937,11.0,
1721885308.9620001,-12.0,
1721885308.987,-29.0,
1721885309.012,-48.0,
1721885309.037,-70.0,
1721885309.062,-91.0,
1721885309.087,-108.0,
1721885309.112,-127.0,
1721885309.1369998,-153.0,
1721885309.162,-184.0,
1721885309.1869998,-199.0,
1721885309.212,-180.0,
1721885309.237,-127.0,
1721885309.2619998,-59.0,
1721885309.287,-3.0,
1721885309.3119998,32.0,
1721885309.337,50.0,
1721885309.362,62.0,
1721885309.3869998,70.0,
1721885309.412,73.0,
1721885309.4369998,71.0,
1721885309.462,68.0,
1721885309.487,70.0,
1721885309.512,75.0,
1721885309.537,76.0,
1721885309.562,69.0,
1721885309.587,54.0,
1721885309.612,36.0,
1721885309.637,17.0,
1721885309.662,1.0,
1721885309.687,-14.0,
1721885309.712,-32.0,
1721885309.737,-57.0,
1721885309.762,-89.0,
1721885309.787,-121.0,
1721885309.812,-137.0,
1721885309.837,-122.0,
1721885309.862,-78.0,
1721885309.8869998,-21.0,
1721885309.912,28.0,
1721885309.9369998,58.0,
1721885309.962,69.0,
1721885309.9869998,72.0,
1721885310.0119998,71.0,
1721885310.037,70.0,
1721885310.0619998,68.0,
1721885310.087,68.0,
1721885310.1119998,68.0,
1721885310.1369998,68.0,
1721885310.162,64.0,
1721885310.1869998,54.0,
1721885310.212,39.0,
1721885310.2369998,20.0,
1721885310.2619998,2.0,
1721885310.287,-14.0,
1721885310.312,-31.0,
1721885310.337,-51.0,
1721885310.362,-78.0,
1721885310.3869998,-110.0,
1721885310.412,-131.0,
1721885310.437,-127.0,
1721885310.462,-93.0,
1721885310.487,-38.0,
1721885310.5119998,15.0,
1721885310.537,51.0,
1721885310.562,70.0,
1721885310.587,79.0,
1721885310.612,83.0,
1721885310.6369998,85.0,
1721885310.662,81.0,
1721885310.687,76.0,
1721885310.7120001,74.0,
1721885310.737,75.0,
1721885310.762,72.0,
1721885310.787,62.0,
1721885310.812,44.0,
1721885310.8370001,24.0,
1721885310.862,4.0,
1721885310.887,-16.0,
1721885310.912,-40.0,
1721885310.937,-64.0,
1721885310.9620001,-86.0,
1721885310.987,-107.0,
1721885311.012,-134.0,
1721885311.037,-168.0,
1721885311.062,-194.0,
1721885311.087,-194.0,
1721885311.112,-158.0,
1721885311.1369998,-98.0,
1721885311.162,-37.0,
1721885311.1869998,5.0,
1721885311.212,30.0,
1721885311.237,47.0,
1721885311.2619998,64.0,
1721885311.287,78.0,
1721885311.3119998,83.0,
1721885311.337,81.0,
1721885311.362,82.0,
1721885311.3869998,90.0,
1721885311.412,100.0,
1721885311.4369998,104.0,
1721885311.462,95.0,
1721885311.487,79.0,
1721885311.512,65.0,
1721885311.537,54.0,
1721885311.562,40.0,
1721885311.587,19.0,
1721885311.612,-6.0,
1721885311.637,-28.0,
1721885311.662,-43.0,
1721885311.687,-58.0,
1721885311.712,-86.0,
1721885311.737,-125.0,
1721885311.762,-157.0,
1721885311.787,-162.0,
1721885311.812,-130.0,
1721885311.837,-74.0,
1721885311.862,-18.0,
1721885311.8869998,23.0,
1721885311.912,49.0,
1721885311.9369998,68.0,
1721885311.962,83.0,
1721885311.9869998,92.0,
1721885312.0119998,92.0,
1721885312.037,87.0,
1721885312.0619998,84.0,
1721885312.087,83.0,
1721885312.1119998,83.0,
1721885312.1369998,77.0,
1721885312.162,63.0,
1721885312.1869998,45.0,
1721885312.212,25.0,
1721885312.2369998,6.0,
1721885312.2619998,-11.0,
1721885312.287,-26.0,
1721885312.312,-40.0,
1721885312.337,-55.0,
1721885312.362,-71.0,
1721885312.3869998,-85.0,
1721885312.412,-98.0,
1721885312.437,-116.0,
1721885312.462,-144.0,
1721885312.487,-176.0,
1721885312.5119998,-196.0,
1721885312.537,-186.0,
1721885312.562,-140.0,
1721885312.587,-75.0,
1721885312.612,-16.0,
1721885312.6369998,22.0,
1721885312.662,44.0,
1721885312.687,62.0,
1721885312.7120001,83.0,
1721885312.737,101.0,
1721885312.762,110.0,
1721885312.787,111.0,
1721885312.812,116.0,
1721885312.8370001,128.0,
1721885312.862,142.0,
1721885312.887,145.0,
1721885312.912,130.0,
1721885312.937,101.0,
1721885312.9620001,69.0,
1721885312.987,44.0,
1721885313.012,31.0,
1721885313.037,26.0,
1721885313.062,18.0,
1721885313.087,0.0,
1721885313.112,-29.0,
1721885313.1369998,-57.0,
1721885313.162,-76.0,
1721885313.1869998,-93.0,
1721885313.212,-124.0,
1721885313.237,-178.0,
1721885313.2619998,-239.0,
1721885313.287,-274.0,
1721885313.3119998,-258.0,
1721885313.337,-200.0,
1721885313.362,-135.0,
1721885313.3869998,-90.0,
1721885313.412,-67.0,
1721885313.4369998,-45.0,
1721885313.462,-9.0,
1721885313.487,35.0,
1721885313.512,69.0,
1721885313.537,85.0,
1721885313.562,95.0,
1721885313.587,111.0,
1721885313.612,134.0,
1721885313.637,152.0,
1721885313.662,154.0,
1721885313.687,141.0,
1721885313.712,120.0,
1721885313.737,95.0,
1721885313.762,64.0,
1721885313.787,29.0,
1721885313.812,-5.0,
1721885313.837,-34.0,
1721885313.862,-55.0,
1721885313.8869998,-73.0,
1721885313.912,-90.0,
1721885313.9369998,-105.0,
1721885313.962,-118.0,
1721885313.9869998,-135.0,
1721885314.0119998,-162.0,
1721885314.037,-194.0,
1721885314.0619998,-209.0,
1721885314.087,-185.0,
1721885314.1119998,-119.0,
1721885314.1369998,-34.0,
1721885314.162,45.0,
1721885314.1869998,103.0,
1721885314.212,145.0,
1721885314.2369998,185.0,
1721885314.2619998,222.0,
1721885314.287,252.0,
1721885314.312,270.0,
1721885314.337,279.0,
1721885314.362,287.0,
1721885314.3869998,293.0,
1721885314.412,290.0,
1721885314.437,275.0,
1721885314.462,255.0,
1721885314.487,244.0,
1721885314.5119998,247.0,
1721885314.537,256.0,
1721885314.562,256.0,
1721885314.587,235.0,
1721885314.612,188.0,
1721885314.6369998,111.0,
1721885314.662,6.0,
1721885314.687,-119.0,
1721885314.7120001,-245.0,
1721885314.737,-350.0,
1721885314.762,-429.0,
1721885314.787,-489.0,
1721885314.812,-542.0,
1721885314.8370001,-583.0,
1721885314.862,-591.0,
1721885314.887,-548.0,
1721885314.912,-455.0,
1721885314.937,-335.0,
1721885314.9620001,-214.0,
1721885314.987,-109.0,
1721885315.012,-21.0,
1721885315.037,53.0,
1721885315.062,114.0,
1721885315.087,162.0,
1721885315.112,196.0,
1721885315.1369998,219.0,
1721885315.162,230.0,
1721885315.1869998,224.0,
1721885315.212,204.0,
1721885315.237,175.0,
1721885315.2619998,149.0,
1721885315.287,128.0,
1721885315.3119998,109.0,
1721885315.337,87.0,
1721885315.362,64.0,
1721885315.3869998,46.0,
1721885315.412,33.0,
1721885315.4369998,18.0,
1721885315.462,-7.0,
1721885315.487,-39.0,
1721885315.512,-66.0,
1721885315.537,-83.0,
1721885315.562,-98.0,
1721885315.587,-122.0,
1721885315.612,-158.0,
1721885315.637,-187.0,
1721885315.662,-189.0,
1721885315.687,-152.0,
1721885315.712,-83.0,
1721885315.737,-4.0,
1721885315.762,64.0,
1721885315.787,110.0,
1721885315.812,134.0,
1721885315.837,135.0,
1721885315.862,120.0,
1721885315.8869998,94.0,
1721885315.912,66.0,
1721885315.9369998,46.0,
1721885315.962,39.0,
1721885315.9869998,44.0,
1721885316.0119998,59.0,
1721885316.037,78.0,
1721885316.0619998,95.0,
1721885316.087,105.0,
1721885316.1119998,106.0,
1721885316.1369998,97.0,
1721885316.162,77.0,
1721885316.1869998,47.0,
1721885316.212,3.0,
1721885316.2369998,-57.0,
1721885316.2619998,-131.0,
1721885316.287,-210.0,
1721885316.312,-272.0,
1721885316.337,-295.0,
1721885316.362,-262.0,
1721885316.3869998,-180.0,
1721885316.412,-78.0,
1721885316.437,10.0,
1721885316.462,57.0,
1721885316.487,60.0,
1721885316.5119998,36.0,
1721885316.537,5.0,
1721885316.562,-20.0,
1721885316.587,-33.0,
1721885316.612,-34.0,
1721885316.6369998,-20.0,
1721885316.662,11.0,
1721885316.687,53.0,
1721885316.7120001,90.0,
1721885316.737,105.0,
1721885316.762,94.0,
1721885316.787,71.0,
1721885316.812,55.0,
1721885316.8370001,57.0,
1721885316.862,68.0,
1721885316.887,69.0,
1721885316.912,51.0,
1721885316.937,14.0,
1721885316.9620001,-33.0,
1721885316.987,-85.0,
1721885317.012,-137.0,
1721885317.037,-178.0,
1721885317.062,-188.0,
1721885317.087,-152.0,
1721885317.112,-77.0,
1721885317.1369998,13.0,
1721885317.162,91.0,
1721885317.1869998,143.0,
1721885317.212,171.0,
1721885317.237,181.0,
1721885317.2619998,179.0,
1721885317.287,168.0,
1721885317.3119998,160.0,
1721885317.337,160.0,
1721885317.362,168.0,
1721885317.3869998,172.0,
1721885317.412,163.0,
1721885317.4369998,144.0,
1721885317.462,127.0,
1721885317.487,115.0,
1721885317.512,100.0,
1721885317.537,75.0,
1721885317.562,45.0,
1721885317.587,21.0,
1721885317.612,4.0,
1721885317.637,-19.0,
1721885317.662,-60.0,
1721885317.687,-112.0,
1721885317.712,-150.0,
1721885317.737,-158.0,
1721885317.762,-139.0,
1721885317.787,-116.0,
1721885317.812,-102.0,
1721885317.837,-97.0,
1721885317.862,-93.0,
1721885317.8869998,-93.0,
1721885317.912,-104.0,
1721885317.9369998,-122.0,
1721885317.962,-134.0,
1721885317.9869998,-130.0,
1721885318.0119998,-115.0,
1721885318.037,-105.0,
1721885318.0619998,-102.0,
1721885318.087,-95.0,
1721885318.1119998,-75.0,
1721885318.1369998,-51.0,
1721885318.162,-45.0,
1721885318.1869998,-65.0,
1721885318.212,-98.0,
1721885318.2369998,-120.0,
1721885318.2619998,-125.0,
1721885318.287,-123.0,
1721885318.312,-119.0,
1721885318.337,-102.0,
1721885318.362,-56.0,
1721885318.3869998,15.0,
1721885318.412,80.0,
1721885318.437,109.0,
1721885318.462,99.0,
1721885318.487,75.0,
1721885318.5119998,65.0,
1721885318.537,78.0,
1721885318.562,103.0,
1721885318.587,129.0,
1721885318.612,156.0,
1721885318.6369998,188.0,
1721885318.662,221.0,
1721885318.687,244.0,
1721885318.7120001,248.0,
1721885318.737,234.0,
1721885318.762,209.0,
1721885318.787,182.0,
1721885318.812,153.0,
1721885318.8370001,123.0,
1721885318.862,88.0,
1721885318.887,44.0,
1721885318.912,-13.0,
1721885318.937,-73.0,
1721885318.9620001,-119.0,
1721885318.987,-139.0,
1721885319.012,-132.0,
1721885319.037,-112.0,
1721885319.062,-95.0,
1721885319.087,-87.0,
1721885319.112,-80.0,
1721885319.1369998,-69.0,
1721885319.162,-54.0,
1721885319.1869998,-43.0,
1721885319.212,-38.0,
1721885319.237,-35.0,
1721885319.2619998,-27.0,
1721885319.287,-15.0,
1721885319.3119998,-4.0,
1721885319.337,1.0,
1721885319.362,-4.0,
1721885319.3869998,-14.0,
1721885319.412,-23.0,
1721885319.4369998,-30.0,
1721885319.462,-34.0,
1721885319.487,-43.0,
1721885319.512,-63.0,
1721885319.537,-88.0,
1721885319.562,-104.0,
1721885319.587,-93.0,
1721885319.612,-51.0,
1721885319.637,5.0,
1721885319.662,52.0,
1721885319.687,75.0,
1721885319.712,76.0,
1721885319.737,71.0,
1721885319.762,70.0,
1721885319.787,74.0,
1721885319.812,75.0,
1721885319.837,71.0,
1721885319.862,65.0,
1721885319.8869998,61.0,
1721885319.912,58.0,
1721885319.9369998,50.0,
1721885319.962,32.0,
1721885319.9869998,9.0,
1721885320.0119998,-13.0,
1721885320.037,-27.0,
1721885320.0619998,-37.0,
1721885320.087,-50.0,
1721885320.1119998,-76.0,
1721885320.1369998,-110.0,
1721885320.162,-137.0,
1721885320.1869998,-138.0,
1721885320.212,-105.0,
1721885320.2369998,-47.0,
1721885320.2619998,12.0,
1721885320.287,53.0,
1721885320.312,72.0,
1721885320.337,80.0,
1721885320.362,87.0,
1721885320.3869998,96.0,
1721885320.412,99.0,
1721885320.437,92.0,
1721885320.462,79.0,
1721885320.487,68.0,
1721885320.5119998,61.0,
1721885320.537,50.0,
1721885320.562,25.0,
1721885320.587,-10.0,
1721885320.612,-37.0,
1721885320.6369998,-46.0,
1721885320.662,-46.0,
1721885320.687,-62.0,
1721885320.7120001,-111.0,
1721885320.737,-179.0,
1721885320.762,-227.0,
1721885320.787,-225.0,
1721885320.812,-175.0,
1721885320.8370001,-105.0,
1721885320.862,-47.0,
1721885320.887,-4.0,
1721885320.912,35.0,
1721885320.937,78.0,
1721885320.9620001,112.0,
1721885320.987,120.0,
1721885321.012,101.0,
1721885321.037,73.0,
1721885321.062,57.0,
1721885321.087,57.0,
1721885321.112,62.0,
1721885321.1369998,62.0,
1721885321.162,58.0,
1721885321.1869998,56.0,
1721885321.212,54.0,
1721885321.237,40.0,
1721885321.2619998,11.0,
1721885321.287,-27.0,
1721885321.3119998,-64.0,
1721885321.337,-97.0,
1721885321.362,-129.0,
1721885321.3869998,-156.0,
1721885321.412,-162.0,
1721885321.4369998,-133.0,
1721885321.462,-72.0,
1721885321.487,-7.0,
1721885321.512,39.0,
1721885321.537,61.0,
1721885321.562,74.0,
1721885321.587,90.0,
1721885321.612,105.0,
1721885321.637,107.0,
1721885321.662,97.0,
1721885321.687,90.0,
1721885321.712,100.0,
1721885321.737,120.0,
1721885321.762,132.0,
1721885321.787,122.0,
1721885321.812,99.0,
1721885321.837,80.0,
1721885321.862,72.0,
